,id,name,address,city,state,area,postal_code,country,phone,lat,lng,price,reserve_url,mobile_reserve_url,image_url,Unnamed: 0,overall_rating,recommended_to_a_friend,food,service,ambiance,noise_level,dining_style,cuisines,price_range,hours_of_operation
326,34114,Jack's Restaurant & Bar - NYC,147 West 40th Street,New York,NY,New York / Tri-State Area,10018,US,2128698300x,40.754787,-73.987353,2,http://www.opentable.com/single.aspx?rid=34114,http://mobile.opentable.com/opentable/?restId=34114,https://www.opentable.com/img/restimages/34114.jpg,192,4.2,88,4.1,4.4,4.1,Moderate,Casual Dining,American International Gastro Pub,$30 and under,Lunch: Daily: 11:30am - 4:00pm; Dinner: Monday - Saturday: 4:00pm - 12:00am Sunday: 4:00pm - 11:00pm; ** Brunch: Saturday - Sunday**: 11:30am - 3:00pm**No Brunch being served Saturday or Sunday in December**
327,60298,Thai Select,472 9th Avenue,New York,NY,New York / Tri-State Area,10018,US,2126959920,40.754839,-73.995046,2,http://www.opentable.com/single.aspx?rid=60298,http://mobile.opentable.com/opentable/?restId=60298,https://www.opentable.com/img/restimages/60298.jpg,193,4.3,89,4.3,3.9,3.7,Moderate,Casual Dining,Thai Vegetarian / Vegan,$30 and under,Lunch: Monday - Sunday: 11:30am - 4:00pm; Dinner: Sunday - Thursday: 4:00pm - 11:00pm Friday - Saturday: 4:00pm - 12:00am
328,141064,The Skylark NYC,200 W 39th Street,New York,NY,New York / Tri-State Area,10018,US,2122574577x,40.754168,-73.988808,3,http://www.opentable.com/single.aspx?rid=141064,http://mobile.opentable.com/opentable/?restId=141064,https://www.opentable.com/img/restimages/141064.jpg,194,4.4,84,4,4,4.4,Moderate,Casual Dining,American,$30 and under,Monday through Friday starting at 4:30pm
330,38689,Delmonico's Kitchen,207 West 36th Street,New York,NY,New York / Tri-State Area,10018,US,2126955220,40.752419,-73.989978,3,http://www.opentable.com/single.aspx?rid=38689,http://mobile.opentable.com/opentable/?restId=38689,https://www.opentable.com/img/restimages/38689.jpg,195,4.4,83,4.2,4.3,4.1,Moderate,Casual Elegant,American Steakhouse Contemporary American,$31 to $50,Monday - Friday: 11:30am - 10:00pm;  Saturday: 5:00pm - 10:00pm; Sunday: 5:00PM-9:00PM
332,301,21 Club,21 West 52nd Street,New York,NY,New York / Tri-State Area,10019,US,2125827200x,40.760225,-73.97706,4,http://www.opentable.com/single.aspx?rid=301,http://mobile.opentable.com/opentable/?restId=301,https://www.opentable.com/img/restimages/301.jpg,196,4.7,93,4.6,4.6,4.7,Moderate,Fine Dining,American,$50 and over,Lunch: 12:00-2:30pm Monday-Friday  Dinner: 5:30-10:00pm Monday-Friday 5:30pm-11:00pm SaturdayUpstairs at '21': Dinner: 5:30-10:00pm Friday and Saturday DRESS CODE: No jeans or sneakers. Jackets are necessary for gentlemen. Kindly note that shorts and flip-flops are not permitted.
334,45733,Iguana,240 West 54th Street,New York,NY,New York / Tri-State Area,10019,US,2127655454x,40.76428,-73.983221,2,http://www.opentable.com/single.aspx?rid=45733,http://mobile.opentable.com/opentable/?restId=45733,https://www.opentable.com/img/restimages/45733.jpg,197,4,87,4.1,3.9,4.1,Moderate,Casual Dining,Mexican American,$30 and under,SUN-WED 11AM TO 1 am -  12am FOR APPETIZERSTHURSDAYS 11AM TO 2AM - 1AM FOR APETIZERSFRIDAYS - SATURDAYS 11AM TO 4AM - 2 AM FOR APPETIZERS
336,4524,Nobu Fifty Seven,40 West 57th Street,New York,NY,New York / Tri-State Area,10019,US,2127573000x,40.764,-73.975,4,http://www.opentable.com/single.aspx?rid=4524,http://mobile.opentable.com/opentable/?restId=4524,https://www.opentable.com/img/restimages/4524.jpg,198,4.6,86,4.6,4.5,4.4,Moderate,Casual Elegant,Japanese Sushi,$50 and over,
337,4254,Murals on 54,65 West 54th Street,New York,NY,New York / Tri-State Area,10019,US,2123147700x,40.7619,-73.9775,2,http://www.opentable.com/single.aspx?rid=4254,http://mobile.opentable.com/opentable/?restId=4254,https://www.opentable.com/img/restimages/4254.jpg,199,3.6,78,3.6,3.6,3.6,Moderate,Casual Dining,American,$31 to $50,Murals on 54 Restaurant  (Breakfast)Monday to Friday: 6:30 am - 10:45amSaturday & Sunday: 7:00 am - 11:30 amRandolph's Bar & Lounge(Hours)Sunday to Monday: 12:00 pm - 1:00 am with last call seating at 12:30 am(Lunch)Sunday to Monday: 12:00 pm - 5:00 pm.(Dinner) Sunday to Monday: 5:00 pm - 11:00 pm.** Please note that Randolph's Bar & Lounge is on a first-come first-serve basis and does not accept lunch and dinner reservations.
338,3579,Serafina,210 West 55th Street,New York,NY,New York / Tri-State Area,10019,US,2123151700x,40.7644,-73.9817,3,http://www.opentable.com/single.aspx?rid=3579,http://mobile.opentable.com/opentable/?restId=3579,https://www.opentable.com/img/restimages/3579.jpg,200,4.2,81,4.1,3.8,3.9,Moderate,Casual Elegant,Italian,$31 to $50,Breakfast :Daily: 7am - 11.30amLunch/Dinner: Daily: 11:30am - 11:00PMBrunch: Saturday & Sunday 11.30- 3.30
339,136114,Mi Nidito,789 9th Ave,New York,NY,New York / Tri-State Area,10019,US,2122650022,40.765214,-73.988098,2,http://www.opentable.com/single.aspx?rid=136114,http://mobile.opentable.com/opentable/?restId=136114,https://www.opentable.com/img/restimages/136114.jpg,201,4,93,4.1,4.2,3,Moderate,Casual Dining,Mexican,$30 and under,"
Saturday & Sunday: 11:30am - 3:30pm

Daily: 11:30am - 3:30pm

Sunday - Wednesday: 3:30pm - 10:30pm
Thursday - Saturday: 3:30pm - 11:30pm"
340,174,Molyvos,871 7th Avenue,New York,NY,New York / Tri-State Area,10019,US,2125827500x,40.764426,-73.980646,3,http://www.opentable.com/single.aspx?rid=174,http://mobile.opentable.com/opentable/?restId=174,https://www.opentable.com/img/restimages/174.jpg,202,4.5,90,4.4,4.4,4.3,Quiet,Casual Dining,Greek Seafood Wine Bar,$31 to $50,Lunch: Monday - Friday: 12:00pm - 3:00pm; Brunch: Saturday and Sunday: 12:00pm - 3:00pm; Dinner: Monday-Friday 5:30 pm -11:00pm and Saturday-Sunday 5:00pm - 11:00pm.
341,139909,Beautique,8 W. 58th St.,New York,NY,New York / Tri-State Area,10019,US,2127531200x,40.764191,-73.974793,3,http://www.opentable.com/single.aspx?rid=139909,http://mobile.opentable.com/opentable/?restId=139909,https://www.opentable.com/img/restimages/139909.jpg,203,4,78,4.1,4,4.1,Moderate,Casual Elegant,Contemporary American Contemporary French / American Contemporary European,$31 to $50,Reservations: Monday - Wednesday 6:00pm - 11:00pmThursday - Saturday 6:00pm - 1:00amBar Hours:Monday- 5:30pm - 11:00pmTuesday- Saturday 5:30pm - 3:00amHappy Hour: Monday - Friday 5:30pm - 7:30pmLounge: Tuesday - Saturday 10:30pm - 4:00am
342,110224,Quality Italian,57 West 57th Street,New York,NY,New York / Tri-State Area,10019,US,2123901111,40.764275,-73.976631,3,http://www.opentable.com/single.aspx?rid=110224,http://mobile.opentable.com/opentable/?restId=110224,https://www.opentable.com/img/restimages/110224.jpg,204,4.6,85,4.5,4.4,4.3,Moderate,Fine Dining,Steakhouse Italian Steak,$31 to $50,
345,68347,Cancun,937 8th Avenue,New York,NY,New York / Tri-State Area,10019,US,2123077307,40.765839,-73.983915,2,http://www.opentable.com/single.aspx?rid=68347,http://mobile.opentable.com/opentable/?restId=68347,https://www.opentable.com/img/restimages/68347.jpg,205,3.5,62,3.7,3.6,4.1,Moderate,Casual Dining,Mexican,$30 and under,Lunch: Monday - Sunday: 11:30am - 4:00pm; Dinner: Sunday - Thursday: 4:00pm - 12am Friday - Saturday: 4:00pm - 1:00am
346,3665,Maria Pia,319 West 51st Street,New York,NY,New York / Tri-State Area,10019,US,2127656463,40.7631,-73.9862,3,http://www.opentable.com/single.aspx?rid=3665,http://mobile.opentable.com/opentable/?restId=3665,https://www.opentable.com/img/restimages/3665.jpg,206,4.2,89,4.3,4.3,4.2,Moderate,Casual Dining,Italian,$31 to $50,"Lunch Daily: 12:00pm - 4:00pm; 
Dinner: Monday - Thursday: 4:00pm - 11:00pm;Sunday: 4:00pm - 11:00pm; Friday - Saturday: 4:00pm - 12:00pm"
347,109933,Route 66,858 9th Ave,New York,NY,New York / Tri-State Area,10019,US,2129777600,40.766907,-73.986093,2,http://www.opentable.com/single.aspx?rid=109933,http://mobile.opentable.com/opentable/?restId=109933,https://www.opentable.com/img/restimages/109933.jpg,207,3.9,100,3.5,3.8,3.5,Moderate,Casual Dining,American Southwest,$30 and under,Monday - Sunday: 8:00am - 12:00am
349,21748,Bistro Milano,1350 Avenue of the Americas,New York,NY,New York / Tri-State Area,10019,US,212-757-2600x,40.762812,-73.977558,3,http://www.opentable.com/single.aspx?rid=21748,http://mobile.opentable.com/opentable/?restId=21748,https://www.opentable.com/img/restimages/21748.jpg,208,4.4,96,4.3,4.4,4.2,Moderate,Casual Dining,Italian,$31 to $50,Lunch: Daily: 11:30am - 4:00pm; Dinner: Daily: 4:00pm - 11:00pm
350,87049,Benihana - New York,47 W 56th St,New York,NY,New York / Tri-State Area,10019,US,2125810930,40.763247,-73.976703,2,http://www.opentable.com/single.aspx?rid=87049,http://mobile.opentable.com/opentable/?restId=87049,https://www.opentable.com/img/restimages/87049.jpg,209,4.1,76,4,3.7,3.7,Moderate,Casual Dining,Japanese Sushi Steakhouse,$30 and under,Lunch: Monday - Friday: 11:30 am - 4:00 pm Saturday - Sunday: 12:00 pm - 3:00 pmDinner: Monday - Thursday: 4:00 pm - 11:00 pm Friday: 4:00 pm - 12:00 am  Saturday: 3:00 pm - 12:00 am Sunday: 3:00 pm - 11:00 pm
351,72295,Da Tommaso NYC,903 8th Avenue,New York,NY,New York / Tri-State Area,10019,US,2122651890,40.764647,-73.984428,2,http://www.opentable.com/single.aspx?rid=72295,http://mobile.opentable.com/opentable/?restId=72295,https://www.opentable.com/img/restimages/72295.jpg,210,4.3,89,4.3,4.2,4.1,Quiet,Casual Elegant,Italian,$30 and under,Tuesday - Saturday: 12:00pm - 12:00amSunday: 12:00pm - 11:00pmMonday: 12:00pm - 11:30pm
352,102586,Carolines on Broadway,1626 Broadway,New York,NY,New York / Tri-State Area,10019,US,2127574100,40.76106,-73.984011,2,http://www.opentable.com/single.aspx?rid=102586,http://mobile.opentable.com/opentable/?restId=102586,https://www.opentable.com/img/restimages/102586.jpg,211,3.5,71,3.5,3.7,3.4,Moderate,Casual Dining,American,$30 and under,"
Sunday - Wednesday: 5:30pm - 9:30pm
Thursday: 5:30pm - 10:30pm
Friday & Saturday: 5:30pm - 11:30pm"
353,75,SOUTHGATE Bar & Restaurant,154 Central Park South,New York,NY,New York / Tri-State Area,10019,US,2124845120x,40.766336,-73.977801,3,http://www.opentable.com/single.aspx?rid=75,http://mobile.opentable.com/opentable/?restId=75,https://www.opentable.com/img/restimages/75.jpg,212,4.6,88,4.6,4.6,4.6,Moderate,Casual Elegant,American,$31 to $50,Breakfast: Mon-Fri 6:30AM-11AM Sat-Sun 7AM-11:30AMLunch: Mon-Sat 12PM-3PMHappy Hour: Mon-Sun 3PM-5PMDinner: Mon-Sun 5PM-10:30PMLate Night: Tues-Sat 10:30PM-1AMBar: Tues-Sat 11AM-1AM Sun 12PM-12AM Mon 11AM-12AM
354,78136,Fuji Sushi,238 West 56th Street,New York,NY,New York / Tri-State Area,10019,US,2125869888,40.765716,-73.982713,2,http://www.opentable.com/single.aspx?rid=78136,http://mobile.opentable.com/opentable/?restId=78136,https://www.opentable.com/img/restimages/78136.jpg,213,4.2,100,4.1,4.4,3.4,Quiet,Casual Dining,Sushi Japanese,$30 and under,Monday - Friday: 4:00pm - 10:30pm; Saturday: 11:30am - 11:30pm Sunday: 12:00pm - 10:30pm
356,178,Oceana,120 West 49th Street,New York,NY,New York / Tri-State Area,10020,US,212 759 5941x,40.759164,-73.981365,3,http://www.opentable.com/single.aspx?rid=178,http://mobile.opentable.com/opentable/?restId=178,https://www.opentable.com/img/restimages/178.jpg,214,4.5,87,4.4,4.6,4.4,Moderate,Casual Elegant,Seafood Steak American,$31 to $50,Power Breakfast: Monday-Friday 7:30-10 amLunch: Monday - Friday 11:30-3 pm. Dinner: Monday-Saturday 5-10 pm. Sunday Closed except for some holidays.Raw Bar & Cafe Menu available continuously through the day.Pre-theater dining please allow a minimum of 90 minutes. 
358,67849,Del Frisco's Grille - NYC,50 Rockefeller Plaza,New York,NY,New York / Tri-State Area,10020,US,2127670371x,40.759383,-73.978245,3,http://www.opentable.com/single.aspx?rid=67849,http://mobile.opentable.com/opentable/?restId=67849,https://www.opentable.com/img/restimages/67849.jpg,215,4.5,86,4.4,4.3,4.2,Moderate,Casual Dining,American Steak Seafood,$31 to $50,LunchMon - Sun: 11:00am - 3:00pmDinnerSun: 4:00pm - 10:00pmMon - Sat: 3:00pm - 11:00pmCocktailsFri & Sat: 11:00am - 12:00amSun: 11:00am - 11:00pm
359,6057,Morrell Wine Bar & Cafe,1 Rockefeller Plaza,New York,NY,New York / Tri-State Area,10020,US,2122627700x,40.758,-73.979,3,http://www.opentable.com/single.aspx?rid=6057,http://mobile.opentable.com/opentable/?restId=6057,https://www.opentable.com/img/restimages/6057.jpg,216,4.4,96,4.3,4.2,4.2,Moderate,Casual Elegant,American European,$31 to $50,Monday - Saturday 11:30 a.m. to 11:00p.m bar until 11:30 p.m.Sunday 12:00 p.m. to 7:00 p.m
360,33070,48 Lounge,1221 Avenue of the Americas,New York,NY,New York / Tri-State Area,10020,US,212-554-4848x,40.759166,-73.981666,2,http://www.opentable.com/single.aspx?rid=33070,http://mobile.opentable.com/opentable/?restId=33070,https://www.opentable.com/img/restimages/33070.jpg,217,4.1,100,3.9,4.1,4.1,Moderate,Casual Elegant,Tapas / Small Plates,$30 and under,Monday: 4pm-12am Tuesday: 4pm-2am Wednesday: 4pm-2am Thursday: 4pm-2am Friday: 4pm-3:30am Saturday: 6pm-3:30am
361,102508,Ristorante Morini,1167 Madison Avenue,New York,NY,New York / Tri-State Area,10020,US,2122490444x,40.780584,-73.958881,3,http://www.opentable.com/single.aspx?rid=102508,http://mobile.opentable.com/opentable/?restId=102508,https://www.opentable.com/img/restimages/102508.jpg,218,4.5,94,4.5,4.4,4.4,Moderate,Casual Elegant,Italian,$31 to $50,Lunch:Monday - Friday: 12:00pm - 2:30pmBrunch:Sunday: 11:30am - 2:30pmDinner: Monday - Thursday: 5:30pm - 10:00pmFriday - 5:30pm - 10:30pmSaturday - 4:00pm - 10:30pmSunday: 5:30pm -9:30pmMidday:2:30-5:30pm
362,42265,Del Frisco's Double Eagle Steakhouse - New York City,1221 Avenue of the Americas,New York,NY,New York / Tri-State Area,10020,US,2125755129x,40.759164,-73.981365,4,http://www.opentable.com/single.aspx?rid=42265,http://mobile.opentable.com/opentable/?restId=42265,https://www.opentable.com/img/restimages/42265.jpg,219,4.6,93,4.6,4.6,4.4,Moderate,Fine Dining,Steakhouse Steak Seafood,$50 and over,Lunch:  Mon- Fri: 11:30am - 4:00pmDinner:  Mon - Sat: 5:00pm - 12:00am Sun:  5:00pm - 10:00pm
363,28510,Erminia Ristorante,250 East 83rd Street  ,New York,NY,New York / Tri-State Area,10020,US,2128794284,40.776114,-73.953621,4,http://www.opentable.com/single.aspx?rid=28510,http://mobile.opentable.com/opentable/?restId=28510,https://www.opentable.com/img/restimages/28510.jpg,220,4.7,93,4.6,4.8,4.7,Quiet,Fine Dining,Italian,$50 and over,Dinner: Daily: 5:30pm - 10:45pm
364,5335,The Sea Grill,Rockefeller Center - 19 W.49th Street,New York,NY,New York / Tri-State Area,10020,US,2123327610x,40.758,-73.977,3,http://www.opentable.com/single.aspx?rid=5335,http://mobile.opentable.com/opentable/?restId=5335,https://www.opentable.com/img/restimages/5335.jpg,221,4.5,89,4.5,4.5,4.6,Moderate,Casual Elegant,Seafood Contemporary American Sushi,$31 to $50,Dining Room Lunch:Monday -Friday 11:30am - 3:00pmDining Room Dinner: Monday -Saturday 5:00pm - 10:00pmBar & Lounge:Our bar and lounge serve continuously throughout the day with a small food menu also available until close each day.
365,6145,Caviar Russe,538 Madison Avenue,New York,NY,New York / Tri-State Area,10020,US,2129805908x,40.76,-73.974,4,http://www.opentable.com/single.aspx?rid=6145,http://mobile.opentable.com/opentable/?restId=6145,https://www.opentable.com/img/restimages/6145.jpg,222,4.6,94,4.7,5,4.7,Quiet,Fine Dining,Contemporary French French Seafood,$50 and over,Lunch: Monday - Saturday: 12:00pm - 3:00pmDinner: Monday - Saturday :5:00pm - 10:00pm Monday-Saturday: limited menu from 3:00pm-5:00pmSunday:12-4 pm Limited Menu 
366,22720,Casimir & Co,1022A Lexington Avenue,New York,NY,New York / Tri-State Area,10020,US,2128796190,40.771,-73.961766,3,http://www.opentable.com/single.aspx?rid=22720,http://mobile.opentable.com/opentable/?restId=22720,https://www.opentable.com/img/restimages/22720.jpg,223,4.3,89,4,4.2,4.2,Quiet,Casual Elegant,French Steak Wine Bar,$31 to $50,Lunch: Monday - Friday: 11:30am - 4:00pm; Dinner: Daily: 5:00pm - 12:00am; Brunch: Saturday - Sunday: 11:00am - 4:00pm 
367,4567,Bobby Van's Grill - 50th Street,135 West 50th Street,New York,NY,New York / Tri-State Area,10020,US,2129575050,40.76,-73.982,3,http://www.opentable.com/single.aspx?rid=4567,http://mobile.opentable.com/opentable/?restId=4567,https://www.opentable.com/img/restimages/4567.jpg,224,4.5,90,4.5,4.7,4.4,Moderate,Casual Dining,American Steak Italian,$31 to $50,Lunch: Monday - Friday: 12:00pm - 4:00pmDinner: Monday - Saturday: 4:00pm - 11:00pm
368,5334,Rock Center Cafe,Rockefeller Center,New York,NY,New York / Tri-State Area,10020,US,2123327620x,40.758,-73.977,3,http://www.opentable.com/single.aspx?rid=5334,http://mobile.opentable.com/opentable/?restId=5334,https://www.opentable.com/img/restimages/5334.jpg,225,4.2,87,4.1,4.2,4.4,Moderate,Casual Dining,Contemporary American Steakhouse Burgers,$31 to $50,BREAKFASTMonday – Friday 7:30am – 10:30amLUNCHMonday - Friday 11:00am – 4:00pmDINNERMonday  – Thursday 4:00pm – 10:00pmFriday & Saturday 4:00pm – 11pmSundays 4:00pm - 9:00pmBRUNCHSaturday & Sunday 9:30am - 4:00pmHoliday Hours November 10th thru January 6thBREAKFASTMonday – Friday 7:30am – 10:30amLUNCHMonday - Friday 11:00am – 4:00pmDINNERSunday  – Thursday 4:00pm – 11:00pmFriday & Saturday 4:00pm – MidnightBRUNCHSaturday & Sunday 9:30am - 4:00pmRock Center Cafe is open 365 days a year. We hope to see you again soon.
369,29476,La Fonda del Sol,200 Park Avenue at East 44th Street,New York,NY,New York / Tri-State Area,10020,US,2128676767x,40.753716,-73.977437,3,http://www.opentable.com/single.aspx?rid=29476,http://mobile.opentable.com/opentable/?restId=29476,https://www.opentable.com/img/restimages/29476.jpg,226,4.4,87,4.2,4.3,4.4,Moderate,Casual Elegant,Spanish Latin / Spanish Tapas / Small Plates,$31 to $50,TAPAS LOUNGEMonday - Friday 11:30 a.m. - 10:30 p.m.MAIN DINING ROOMLUNCH - Monday - Friday 11:30 a.m. - 3:00 p.m.DINNER - Monday - Friday 5:00 p.m. - 10:30 p.m. 
370,79384,Ted's Montana Grill - NYC,110 West 51st Street Time Life Bldg.,New York,NY,New York / Tri-State Area,10020,US,2122455220x,40.761192,-73.981581,3,http://www.opentable.com/single.aspx?rid=79384,http://mobile.opentable.com/opentable/?restId=79384,https://www.opentable.com/img/restimages/79384.jpg,227,4.3,88,4.2,4.1,4.1,Moderate,Casual Dining,American Steakhouse Burgers,$31 to $50,EXTENDED HOLIDAY HOURS BEGINNING ON 11/13!Mon – Wed 11 AM - 10 PMThurs – 11 AM – 11 PMFri - Sat 11 AM - 11 PMSun noon - 10 PM
371,4162,Orsay,1057-59 Lexington Avenue,New York,NY,New York / Tri-State Area,10021,US,2125176400x0,40.772397,-73.960762,3,http://www.opentable.com/single.aspx?rid=4162,http://mobile.opentable.com/opentable/?restId=4162,https://www.opentable.com/img/restimages/4162.jpg,228,4.4,92,4.3,4.2,4.4,Moderate,Casual Elegant,French Seafood Prime Rib,$31 to $50,Sunday Brunch: 11:00am - 3:30pm Lunch: Monday - Friday: 11:30am - 3:00pm Saturday: 11:30am - 3:30pm Dinner: Monday - Saturday: 5:30pm - 11:00pm Sunday: 5:30pm - 10:30pm.
372,92383,Il Mulino Uptown,37 East 60th,New York,NY,New York / Tri-State Area,10021,US,2127503270x,40.764143,-73.970194,4,http://www.opentable.com/single.aspx?rid=92383,http://mobile.opentable.com/opentable/?restId=92383,https://www.opentable.com/img/restimages/92383.jpg,229,4.2,79,4.2,4,4,Moderate,Fine Dining,Italian,$50 and over,LUNCH MON - SAT 11:30PM - 3:30PMDINNER MON - THU 5:00PM - 11:00PM FRI-SAT- 5:00PM-12:00SUN 4:00PM- 10:00PM
373,83155,Nello Restaurant,696 Madison Avenue,New York,NY,New York / Tri-State Area,10021,US,2129809099,40.765716,-73.969961,4,http://www.opentable.com/single.aspx?rid=83155,http://mobile.opentable.com/opentable/?restId=83155,https://www.opentable.com/img/restimages/83155.jpg,230,4.2,70,4.2,4.1,4.2,Moderate,Fine Dining,Italian,$50 and over,Lunch: Daily: 11:30am - 5:00pm Dinner: Daily: 5:00pm - 12:00am
374,114091,Cafe SFA,611 5th Avenue,New York,NY,New York / Tri-State Area,10021,US,2129404080x,40.758235,-73.976461,2,http://www.opentable.com/single.aspx?rid=114091,http://mobile.opentable.com/opentable/?restId=114091,https://www.opentable.com/img/restimages/114091.jpg,231,4.4,90,4.2,4.2,4.3,Moderate,Casual Dining,Contemporary American Bar / Lounge / Bottle Service Afternoon Tea,$30 and under,Cafe SFA and The Terrace:Monday-Saturday 12 to 7:30pmSunday 12 to 6pm
377,16819,Canyon Road,1470 1st Avenue,New York,NY,New York / Tri-State Area,10021,US,2127341600,40.770698,-73.953866,2,http://www.opentable.com/single.aspx?rid=16819,http://mobile.opentable.com/opentable/?restId=16819,https://www.opentable.com/img/restimages/16819.jpg,232,4.4,95,4.3,4,4,Moderate,Casual Dining,Mexican / Southwestern,$30 and under,Monday to Wednesday: 5:00pm - 10:00pmThursday: 5:00pm - 10:30pmFriday: 5:00pm - 11:30pmSaturday: 12:00pm - 11:30pmSunday 12:00pm - 9:30pm
378,91891,Afghan Kebab House II,1345 2nd Avenue,New York,NY,New York / Tri-State Area,10021,US,2125172776,40.767987,-73.959041,2,http://www.opentable.com/single.aspx?rid=91891,http://mobile.opentable.com/opentable/?restId=91891,https://www.opentable.com/img/restimages/91891.jpg,233,4.4,100,4.7,4.3,3.8,Quiet,Casual Dining,Afghan,$30 and under,"
Monday - Sunday: 1:00 PM - 5:00 PM

Monday - Saturday: 5:00 PM - 10:30 PM Sunday: 5:00 PM - 10:00 PM"
379,3574,Nino's,1354 First Avenue,New York,NY,New York / Tri-State Area,10021,US,2129880002x,40.7682,-73.9557,3,http://www.opentable.com/single.aspx?rid=3574,http://mobile.opentable.com/opentable/?restId=3574,https://www.opentable.com/img/restimages/3574.jpg,234,4.5,88,4.4,4.5,4.5,Moderate,Casual Elegant,Italian,$31 to $50,Monday thru Thursday:  Noon-10:00pmFriday:   Noon-10:30pmSaturday:  4:00-10:30pmSunday:   4:00-9:30pm
381,38926,Caravaggio New York,23 East 74th Street,New York,NY,New York / Tri-State Area,10021,US,2122881004,40.773484,-73.964755,3,http://www.opentable.com/single.aspx?rid=38926,http://mobile.opentable.com/opentable/?restId=38926,https://www.opentable.com/img/restimages/38926.jpg,235,4.6,95,4.5,4.7,4.5,Quiet,Fine Dining,Italian,$31 to $50,Lunch: Daily: 12:00pm - 3:00pm PRIX FIXE LUNCH:Two Courses $30 and Three Courses $38 ; Dinner: Daily: 5:00pm - 11:00pm 
383,38362,Maruzzella,1483 1st Avenue,New York,NY,New York / Tri-State Area,10021,US,2129888877,40.771225,-73.953519,3,http://www.opentable.com/single.aspx?rid=38362,http://mobile.opentable.com/opentable/?restId=38362,https://www.opentable.com/img/restimages/38362.jpg,236,4.3,90,4.1,4.3,4,Moderate,Fine Dining,Italian,$31 to $50,Lunch and Dinner: Monday - Saturday: 12:00pm - 12:00am Sunday: 12:00pm - 11:00pm
384,71884,Vivolo,140 East 74th Street,New York,NY,New York / Tri-State Area,10021,US,2127373533,40.771749,-73.961582,2,http://www.opentable.com/single.aspx?rid=71884,http://mobile.opentable.com/opentable/?restId=71884,https://www.opentable.com/img/restimages/71884.jpg,237,4.2,82,3.9,4.2,4.1,Quiet,Fine Dining,Italian,$30 and under,"
Monday - Saturday: 12:00pm - 3:00pm

Monday - Saturday: 5:00pm - 11:00pm
"
385,66493,Eats,1055 Lexington Avenue,New York,NY,New York / Tri-State Area,10021,US,2123963287x,40.772249,-73.960745,2,http://www.opentable.com/single.aspx?rid=66493,http://mobile.opentable.com/opentable/?restId=66493,https://www.opentable.com/img/restimages/66493.jpg,238,4.3,96,4.1,4.3,3.7,Moderate,Casual Dining,American Contemporary American Burgers,$30 and under,Lunch: Monday - Friday: 11:00am - 4:00pm; Dinner: Daily: 5:00pm - 11:00pm; Brunch: Saturday - Sunday: 9:00am - 4:00pm
387,42829,Persepolis,1407 Second Avenue,New York,NY,New York / Tri-State Area,10021,US,2125351100,40.769842,-73.958009,2,http://www.opentable.com/single.aspx?rid=42829,http://mobile.opentable.com/opentable/?restId=42829,https://www.opentable.com/img/restimages/42829.jpg,239,4.6,94,4.6,4.5,4.2,Moderate,Casual Elegant,Persian Mediterranean,$30 and under,"Monday - Thursday:12:00 Noon -11:00pmFriday- Saturday: 12:00 Noon -11:30 PMSunday:12:00 Noon- 11:00 PM
"
388,33595,Sojourn Restaurant,244 East 79th Street,New York,NY,New York / Tri-State Area,10021,US,2125377745,40.773572,-73.955611,2,http://www.opentable.com/single.aspx?rid=33595,http://mobile.opentable.com/opentable/?restId=33595,https://www.opentable.com/img/restimages/33595.jpg,240,4.5,88,4.4,4.2,4.3,Moderate,Casual Elegant,Contemporary American Global International Tapas / Small Plates,$30 and under,Dinner service begins at 5pm daily with the kitchen open until 1am Friday and Saturday 12am Tuesday through Thursday and 11pm Sunday and Monday.Lunch on Fridays 12pm-3:30pm.Brunch on Saturdays and Sundays 11:30am-4pm.
390,35173,A La Turka Restaurant,1417 2nd Avenue,New York,NY,New York / Tri-State Area,10021,US,2127442217,40.770141,-73.957781,2,http://www.opentable.com/single.aspx?rid=35173,http://mobile.opentable.com/opentable/?restId=35173,https://www.opentable.com/img/restimages/35173.jpg,241,4.2,87,4.3,4,3.9,Moderate,Casual Dining,Turkish Mediterranean,$30 and under,Lunch: Daily: 11:00am - 4:00pm; Dinner: Sunday - Thursday: 4:00pm - 11:00pm Friday - Saturday: 4:00pm - 12:00am
391,93436,Arlington Club,1032 Lexington Avenue,New York,NY,New York / Tri-State Area,10021,US,2122495700x,40.771476,-73.961441,4,http://www.opentable.com/single.aspx?rid=93436,http://mobile.opentable.com/opentable/?restId=93436,https://www.opentable.com/img/restimages/93436.jpg,242,4.5,89,4.4,4.4,4.4,Moderate,Fine Dining,Steakhouse Sushi Steak,$50 and over,Dinner: Sunday - Monday: 4:00pm - 10:00pmTuesday - Saturday: 4:00pm - 11:00pm
392,25168,Il Riccio,152 East 79th Street,New York,NY,New York / Tri-State Area,10021,US,2126399111,40.774656,-73.958783,2,http://www.opentable.com/single.aspx?rid=25168,http://mobile.opentable.com/opentable/?restId=25168,https://www.opentable.com/img/restimages/25168.jpg,243,4.2,83,4.1,4.3,4.1,Quiet,Casual Dining,Italian,$31 to $50,Lunch: Daily: 12:00pm - 3:00pm; Dinner: Daily: 5:00pm - 11:30pm
